First process instance # in stats,1
Last process instance # in stats,10

Resource utilization
Resource,Utilization %
Λογιστης Α,Lane_0adbbls,17
Λογιστης Β,Lane_1yr3pxe,17
Συμβολαιογραφικό τμήμα,Lane_0uuncgk,84

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Παραλαβή παραβόλων προς πληρωμή εταιρείας Α,Process_1a3qvrs.Event_1hbtlbe,5594.142666666667,2094.33,9836.227,83912.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Παραλαβή παραβόλων προς πληρωμή εταιρείας Β,Process_1a3qvrs.Event_0wm1rl2,6785.988578947368,3367.605,10404.819,128933.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
Πρακτικό ΔΣ εταιρείας Α,Process_1a3qvrs.Activity_086rtia,491994.3762,16774.557999999997,712267.615,4919943.762,456084.64460001065,0.0,682308.4939999657,4560846.446000107,1578260.7261,23030.669,2188800.0,1.5782607261E7,249.37313611111114,116.48998611111111,377.99128472222225,2493.7313611111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Πρακτικό ΔΣ εταιρείας Β,Process_1a3qvrs.Activity_0c507hk,589355.5906,444807.922,665048.5759999999,5893555.906,559667.6367999685,419025.94999980927,629720.8770000935,5596676.367999686,1939050.9961999997,1497600.0,2188800.0,1.9390509961999997E7,206.16634583333334,101.52644444444445,392.6814097222222,2061.6634583333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Σύγκλιση συνέλευσης εταίρων Α,Process_1a3qvrs.Activity_0dkofr7,338659.374,181688.06999999995,611186.1529999999,3386593.74,149916.5648000002,0.0,330463.38899993896,1499165.648000002,973440.0,518400.0,1900800.0,9734400.0,471.857023,227.52444500000001,701.80691,4718.57023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Σύγκλιση συνέλευσης εταίρων Β,Process_1a3qvrs.Activity_1elehyw,406610.7731,223137.07499999995,701888.06,4066107.731,175111.26630001067,0.0,380255.68799996376,1751112.6630001068,1186560.0,576000.0,2073600.0,1.18656E7,578.748767,240.72321250000002,804.08093,5787.48767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Σύνταξη έκθεσης εταίρων εταιρείας Α,Process_1a3qvrs.Activity_0eoxfpj,1334704.4575999998,226842.26399999997,2631929.931,1.3347044576E7,1173899.2509000301,31982.865000009537,2396352.4590001106,1.1738992509000301E7,4296960.0,806400.0,8352000.0,4.29696E7,1116.7028243055554,605.5810972222223,1635.9546666666665,11167.028243055554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Σύνταξη έκθεσης εταίρων εταιρείας Β,Process_1a3qvrs.Activity_1oqa4fr,1695640.5599999998,686751.7749999999,2729548.5930000003,1.6956405599999998E7,1540726.636400008,581437.4589998722,2614390.003000021,1.5407266364000082E7,5402880.0,2073600.0,8755200.0,5.40288E7,1075.791136111111,666.3970763888889,1674.2519236111111,10757.91136111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Σύνταξη εγγράφου συγχώνευσης,Process_1a3qvrs.Activity_16mal6y,4376201.1625,2694950.1620000005,6102152.846000001,4.3762011625E7,3749342.8506999733,2228305.0009999275,5577101.707000017,3.749342850699973E7,1.395072E7,8467200.0,1.94688E7,1.395072E8,4353.182720833333,2637.3578749999997,6930.637506944444,43531.827208333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Τέλος μετατροπής,Process_1a3qvrs.Event_1s5j0x3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Τροποποίηση έκθεσης εταιρείας Α,Process_1a3qvrs.Activity_1apz1th,18433.325999999997,7707.845000000001,26796.891000000003,92166.62999999999,0.0,0.0,0.0,0.0,134512.92580000003,47660.904,230400.0,672564.6290000001,46.083315,19.269612499999997,66.9922275,230.416575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Τροποποίηση έκθεσης εταιρείας Β,Process_1a3qvrs.Activity_03gq038,14225.757555555554,7320.258000000002,23521.581000000006,128031.81799999998,0.0,0.0,0.0,0.0,116996.52433333333,0.0,230400.0,1052968.719,35.56439388888889,18.300645,58.8039525,320.079545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Τροποποίηση αίτησης,Process_1a3qvrs.Activity_05o2pw3,14809.081166666665,6094.277999999999,20820.553999999996,88854.487,0.0,0.0,0.0,0.0,15014.914333333334,0.0,33576.936,90089.486,37.02270291666667,15.235695,52.051385,222.13621750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Τροποποίηση αίτησης,Process_1a3qvrs.Activity_02pjofv,10526.891888888891,4525.51,20910.22499999999,94742.02700000002,0.0,0.0,0.0,0.0,54096.031,0.0,115265.015,486864.27900000004,26.317229722222223,11.313775000000001,52.2755625,236.8550675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Υποβολή δικαιολογητικών στο ΓΕΜΗ εταιρείας Α,Process_1a3qvrs.Activity_0kmlk37,84357.08799999999,6525.879999999997,558017.73,1265356.3199999998,70878.21646666527,0.0,544423.8029999733,1063173.246999979,257280.0,0.0,1785600.0,3859200.0,33.697178833333325,16.3147,44.731795,505.4576824999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Υποβολή δικαιολογητικών στο ΓΕΜΗ εταιρείας Β,Process_1a3qvrs.Activity_11dt137,14560.74147368421,3639.336000000003,89480.717,276654.088,4369.602631568909,0.0,83022.44999980927,83022.44999980927,33347.36842105263,0.0,345600.0,633600.0,25.477847105263162,9.098339999999999,40.997385,484.0790950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),2.4619196336E7,3.81265802134E7,4.9506587332E7
Process Cycle Time excluding out of timetable hours (s),8001365.609000001,1.0376558329200001E7,1.3643175353E7
Process Waiting Time (s),4781684.658999264,9716122.683200026,1.5384676879999619E7
Accumulated Process Duration (s),4.1664249949999996E7,6.381481499709998E7,8.710137919900002E7
Cost,8846.256056388884,11061.987887194444,14825.483822777778


Process Cycle Time (s) distribution
From,To,Count
24619196,27107935,1
27107936,29596675,1
29596676,32085415,1
32085416,34574155,1
34574156,37062895,1
37062896,39551635,0
39551636,42040375,1
42040376,44529115,1
44529116,47017855,0
47017856,49506595,3

Process Waiting Time (s) distribution
From,To,Count
4781684,5841983,3
5841984,6902283,0
6902284,7962583,1
7962584,9022883,0
9022884,10083183,1
10083184,11143483,0
11143484,12203783,3
12203784,13264083,0
13264084,14324383,1
14324384,15384683,1

Accumulated Process Duration (s) distribution
From,To,Count
41664249,46207961,1
46207962,50751674,2
50751675,55295387,1
55295388,59839100,0
59839101,64382813,1
64382814,68926526,0
68926527,73470239,2
73470240,78013952,1
78013953,82557665,1
82557666,87101378,1

Process Cost distribution
From,To,Count
8846,9443,1
9444,10041,2
10042,10639,1
10640,11237,3
11238,11835,0
11836,12433,1
12434,13031,1
13032,13629,0
13630,14227,0
14228,14825,1

In-timetable Cycle time (s) distribution
From,To,Count
8001365,8565545,3
8565546,9129726,1
9129727,9693907,1
9693908,10258088,1
10258089,10822269,0
10822270,11386450,0
11386451,11950631,1
11950632,12514812,1
12514813,13078993,0
13078994,13643174,2



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,3.0427920243E7,8921441.431999996,5801491.554999532,12154.028607777776
2,2.8410389314E7,9361934.641000003,5000111.054000545,11064.734535833335
3,3.417828975E7,8001365.609000001,7558132.285000462,12680.754953055559
4,2.4619196336E7,8119183.297,4781684.658999264,9656.205573333333
5,4.2280222328E7,1.2462359281E7,1.1215598052000284E7,9789.824951111112
6,3.5638753233E7,8507282.497000001,9841892.682000231,10665.60547111111
7,4.7735246834E7,1.3214358241999999E7,1.1847224827000111E7,14825.483822777778
8,4.8665320357E7,1.3643175353E7,1.3632135984000154E7,8846.256056388884
9,3.9803876407E7,9779867.027999997,1.2098278854000052E7,10098.60125527778
10,4.9506587332E7,1.1754615912E7,1.5384676879999619E7,10838.383645277776
